Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,y
27000551,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,2.85179365413691,0.296290249780458,3857221.57142857,4745594.44504384,10022089,424,10015621,10015621.0,0.0,10015621,10015621,27000551,5400110.2,4834661.25608043,10023194,1789,0,1,0,0,64,192,0.074072562445115,0.222217687335344,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,1447.0,483.661038331598,1789,1105,8730698.33333333,2230199.05112399,10022089,6155490,4
32289668,2,10,22,124,16,6,11.0,7.07106781186548,20,6,12.4,5.641118880348308,4.5215701815206,0.37163590533046,2935424.36363636,4292414.80137512,10015012,436,10014753,10014753.0,0.0,10014753,10014753,32289668,3587740.88888889,4517090.21686025,10016956,1786,0,1,0,0,64,320,0.061939317555077,0.3096965877753839,6,20,11.6923076923077,5.58844962675421,31.2307692307692,0,0,0,1,1,0,0,0,5,12.666666666666698,11.0,12.4,0,0,0,0,0,0,2,22,10,124,-1,260,2,0,1326100.33333333,1532273.20548273,3005305,3730,9435456.0,1000367.8507814,10015012,8280333,0
31001862,1,6,16,58,16,16,16.0,0.0,18,6,9.66666666666667,5.71547606649408,2.3869534029923702,0.225792889472252,5166977.0,4512265.33821007,10013538,1392,0,0.0,0.0,0,0,31001862,6200372.4,4178331.70015442,10016949,1392,0,1,0,0,32,192,0.032256127067465,0.1935367624047869,6,18,10.0,5.55492059863531,30.857142857142897,0,0,0,1,1,0,0,0,6,11.4285714285714,16.0,9.66666666666667,0,0,0,0,0,0,1,16,6,58,-1,260,1,0,1553234.33333333,2686121.45107483,4654900,1392,8780719.66666667,2123367.50786206,10013538,6328879,9
179609735,18,19,118,190,16,6,6.55555555555555,2.3570226039551603,32,6,10.0,6.960204339273701,1.71482909876795,0.206002196929916,4989159.30555556,7386783.40278648,20394687,447,179000258,10529426.9411765,7859810.00217133,21001279,2658365,179609288,9978293.77777778,8360440.80040443,20395402,218570,0,1,0,0,360,380,0.100217284992932,0.105784911936984,6,32,8.52631578947369,5.53483729639651,30.6344238975818,0,0,0,1,1,0,0,0,1,8.75675675675676,6.55555555555555,10.0,0,0,0,0,0,0,18,118,19,190,-1,253,18,0,1402398.08333333,1678916.78020456,3660817,715,13565042.5833333,7113664.53740203,20394687,5999490,11
179607275,18,21,118,229,16,6,6.55555555555555,2.3570226039551603,32,6,10.904761904761903,6.75947307047496,1.93199301086217,0.217140424851944,4726507.2368421,6766535.05443638,20401587,330,179605897,10565052.7647059,7535309.80722217,21001562,606160,179607275,8980363.75,7504144.71590748,20401587,35019,0,1,0,0,360,420,0.100218657623974,0.11692176722797,6,32,8.825,5.5464819064395705,30.7634615384615,0,0,0,1,1,0,0,0,1,9.051282051282053,6.55555555555555,10.904761904761903,0,0,0,0,0,0,18,118,21,229,-1,252,18,0,1959842.5,3241257.44447366,10986599,330,13007401.9166667,6350699.9723373,20401587,6001021,11
25160857,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.8949388727101,0.357698467901948,3145107.125,4472462.80865528,10031782,581,10034147,10034147.0,0.0,10034147,10034147,25160857,4193476.16666667,4768454.70025665,10032404,581,0,1,0,0,64,224,0.079488548422655,0.278209919479293,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,1499.0,1224.7089450151,2365,633,10021513.5,14521.8519652281,10031782,10011245,1
29409473,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.07416161452468,0.238018545929062,4901578.83333333,5373524.81990473,10033791,433,19374705,19374705.0,0.0,19374705,19374705,29409473,7352368.25,4911747.62661224,10037264,544,0,1,0,0,64,160,0.068005298836875,0.170013247092187,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,2008.5,2071.1157620954,3473,544,9801674.33333333,392570.727142681,10033791,9348417,5
30993174,1,9,16,106,16,16,16.0,0.0,18,6,11.7777777777778,5.51764845241562,3.93635062998065,0.3226516909820209,3443686.0,4412819.86672408,10007568,468,0,0.0,0.0,0,0,30993174,3874146.75,4511445.93244968,10009043,468,0,1,0,0,32,288,0.032265169098202,0.2903865218838189,6,18,11.6363636363636,5.42720420239974,29.4545454545454,0,0,0,1,1,0,0,0,9,12.8,16.0,11.7777777777778,0,0,0,0,0,0,1,16,9,106,-1,260,1,0,1861066.0,2631282.92572426,3721664,468,9090347.33333333,1581762.62227818,10007568,7263891,8
168000327,0,16,0,166,0,0,0.0,0.0,16,6,10.375,5.1234753829798,0.9880933148421792,0.095237909864306,11200021.8,7715521.72655441,21001323,3709,0,0.0,0.0,0,0,168000327,11200021.8,7715521.72655441,21001323,3709,0,1,0,0,0,512,0.0,0.095237909864306,6,16,10.1176470588235,5.07299656195892,25.7352941176471,0,0,0,1,1,0,0,0,0,10.75,0.0,10.375,0,0,0,0,0,0,0,0,16,166,-1,260,0,0,1347112.0,1873937.62194797,2672186,22038,13775508.5833333,6257363.76023402,21001323,5327925,6
179999947,85,363,510,8656,6,6,6.0,0.0,32,16,23.8457300275482,8.00955246015633,50.9222372159921,2.48888962172861,402684.4451901569,280960.36134197604,996949,18,175449970,2088690.11904762,1167675.53031773,3873208,101,179999947,497237.422651934,274476.875621898,996949,870,0,1,0,0,1700,7260,0.472222361265473,2.01666726046314,6,32,20.4498886414254,10.0420013584053,100.841791282214,0,0,0,1,1,0,0,0,4,20.4955357142857,6.0,23.8457300275482,0,0,0,0,0,0,85,510,363,8656,-1,255,85,0,0.0,0.0,0,0,0.0,0.0,0,0,10
41995171,2,10,22,109,16,6,11.0,7.07106781186548,16,6,10.9,5.17365119298418,3.11940627649784,0.285747139831863,3817742.81818182,4638883.46549132,10016214,509,10017382,10017382.0,0.0,10017382,10017382,41995171,4666130.11111111,4738114.32623015,10016723,581,0,1,0,0,64,320,0.047624523305311,0.238122616526552,6,16,10.5384615384615,5.10906685242659,26.102564102564106,0,0,0,1,1,0,0,0,5,11.416666666666698,11.0,10.9,0,0,0,0,0,0,2,22,10,109,-1,260,2,0,917999.666666667,1588507.41268095,2752250,581,9568397.25,516614.31090797,10016214,9093001,3
20986207,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.9066710339796,0.333552413735364,3497701.16666667,5060544.86322326,10014128,741,10016311,10016311.0,0.0,10016311,10016311,20986207,5246551.75,5519733.91184765,10014869,919,0,1,0,0,64,160,0.095300689638676,0.238251724096689,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,1551.0,893.782971419796,2183,919,10013388.5,1045.8109293749,10014128,10012649,5
30992069,1,6,16,58,16,16,16.0,0.0,18,6,9.66666666666667,5.71547606649408,2.38770764223582,0.225864236427713,5165344.83333333,5003910.92618178,10011704,1401,0,0.0,0.0,0,0,30992069,6198413.8,4827181.65402243,10013105,1565,0,1,0,0,32,192,0.0322663194896729,0.19359791693804,6,18,10.0,5.55492059863531,30.857142857142897,0,0,0,1,1,0,0,0,6,11.4285714285714,16.0,9.66666666666667,0,0,0,0,0,0,1,16,6,58,-1,260,1,0,656840.333333334,1135112.20140801,1967555,1401,9673849.33333333,574014.985481506,10011704,9011076,9
22265232,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.40148119723163,0.404217660970252,2783154.0,4489313.63439207,10023313,525,10028484,10028484.0,0.0,10028484,10028484,22265232,3710872.0,4909845.28119451,10024224,525,0,1,0,0,64,224,0.089826146882278,0.314391514087974,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,3437.0,2452.24631715495,5171,1703,10012684.0,15031.6759544636,10023313,10002055,1
25991731,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.6165348125525,0.3462639714146009,3248966.375,4622949.64199525,10057350,473,10016134,10016134.0,0.0,10016134,10016134,25991731,4331955.16666667,4929496.85418349,10059206,646,0,1,0,0,64,224,0.076947549203245,0.269316422211356,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2418.0,118.79393923933998,2502,2334,8593008.66666667,2498548.31088321,10057350,5708044,7
20987604,2,5,22,42,16,6,11.0,7.07106781186548,18,6,8.4,5.3665631459995,3.04941907613656,0.333530211452436,3497934.0,5060790.07244221,10015827,872,10017469,10017469.0,0.0,10017469,10017469,20987604,5246901.0,5519713.19101153,10016699,1483,0,1,0,0,64,160,0.095294346129268,0.2382358653231689,6,18,8.75,5.1199888392735495,26.21428571428569,0,0,0,1,1,0,0,0,2,10.0,11.0,8.4,0,0,0,0,0,0,2,22,5,42,-1,260,2,0,1562.5,112.429978208661,1642,1483,10013935.0,2675.6920600099,10015827,10012043,8
42004065,2,10,22,109,16,6,11.0,7.07106781186548,16,6,10.9,5.17365119298418,3.11874576901069,0.285686635329223,3818551.36363636,4434674.48834422,10017714,546,10012571,10012571.0,0.0,10012571,10012571,42004065,4667118.33333333,4486870.72135743,10018816,546,0,1,0,0,64,320,0.047614439221537,0.238072196107686,6,16,10.5384615384615,5.10906685242659,26.102564102564106,0,0,0,1,1,0,0,0,5,11.416666666666698,11.0,10.9,0,0,0,0,0,0,2,22,10,109,-1,260,2,0,1201.0,174.94856386949905,1403,1098,8202988.4,2216025.49180099,10017714,5467335,2
179037141,17,19,112,202,16,6,6.588235294117651,2.42535625036333,32,6,10.6315789473684,7.119695111416791,1.75382603992766,0.201075596934381,5115346.88571429,7321934.18000267,20987898,395,179035770,11189735.625,7824956.08564707,21005132,1997339,179037141,9946507.83333333,8031710.98694072,20987898,36861,0,1,0,0,340,380,0.094952365219014,0.106123231715368,6,32,8.648648648648653,5.677520077836291,32.2342342342342,0,0,0,1,1,0,0,0,1,8.888888888888891,6.588235294117651,10.6315789473684,0,0,0,0,0,0,17,112,19,202,-1,254,17,0,1530298.58333333,2085657.4669299,6035785,395,13389383.9166667,7025348.12343064,20987898,5999420,11
179233519,78,363,484,8702,16,6,6.2051282051282,1.3128631777949,40,6,23.97245179063361,8.08855075797773,51.25157421029039,2.4604772726690696,407348.906818182,267275.746254718,968407,19,177649424,2307135.37662338,954502.314501716,4205222,81,179233519,495120.218232044,264618.76931768697,968407,6198,0,1,0,0,1560,7260,0.435186456390448,2.02529081627862,6,40,20.8190045248869,10.0008526124044,100.017052975036,0,0,0,1,1,0,0,0,4,20.8662131519274,6.2051282051282,23.97245179063361,0,0,0,0,0,0,78,484,363,8702,-1,256,78,0,0.0,0.0,0,0,0.0,0.0,0,0,10
25992223,2,6,22,58,16,6,11.0,7.07106781186548,18,6,9.66666666666667,5.71547606649408,3.0778437073273803,0.3077843707327381,3713174.71428571,4766128.10451299,10012646,546,10013855,10013855.0,0.0,10013855,10013855,25992223,5198444.6,4942861.99557279,10013292,546,0,1,0,0,64,192,0.0769460926831849,0.230838278049553,6,18,9.55555555555556,5.36449231314369,28.7777777777778,0,0,0,1,1,0,0,0,3,10.75,11.0,9.66666666666667,0,0,0,0,0,0,2,22,6,58,-1,260,2,0,877.5,468.811795926681,1209,546,8567710.33333333,2501035.07463737,10012646,5679764,9
41045901,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.5337487414394904,0.243629686676874,4560655.66666667,4681269.05028423,10067507,393,31032698,31032698.0,0.0,31032698,31032698,41045901,5863700.14285714,4507024.74941468,10068115,393,0,1,0,0,64,256,0.048725937335375,0.1949037493414989,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,1615043.0,2794932.58822802,4842353,496,9050041.0,1953552.75025188,10067507,6120040,0
27991124,2,6,22,58,16,6,11.0,7.07106781186548,18,6,9.66666666666667,5.71547606649408,2.85804885863104,0.285804885863104,3998732.0,4947221.90299236,10010316,808,10012907,10012907.0,0.0,10012907,10012907,27991124,5598224.8,5053400.0946694,10011542,808,0,1,0,0,64,192,0.071451221465776,0.214353664397328,6,18,9.55555555555556,5.36449231314369,28.7777777777778,0,0,0,1,1,0,0,0,3,10.75,11.0,9.66666666666667,0,0,0,0,0,0,2,22,6,58,-1,260,2,0,1699.5,1260.77139085561,2591,808,9217852.66666667,1371404.80162071,10010316,7634291,8
20985107,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.90682339623048,0.333569897928088,3497517.83333333,5060349.08515314,10013159,417,10014860,10014860.0,0.0,10014860,10014860,20985107,5246276.75,5519063.48546136,10014329,450,0,1,0,0,64,160,0.0953056851223109,0.2382642128057769,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,1075.5,884.590583264371,1701,450,10012893.5,375.473700810057,10013159,10012628,3
28267733,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.46685034841669,0.318384215670921,3533466.625,4695209.96399631,10013862,537,10017809,10017809.0,0.0,10017809,10017809,28267733,4711288.83333333,4921405.52478397,10014476,537,0,1,0,0,64,224,0.070752047926871,0.2476321677440489,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,326083.333333333,559646.095144363,972306,1997,9096494.33333333,1583546.37894642,10013862,7267976,0
20993764,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90592177753356,0.381065539271567,2999109.14285714,4804681.75560648,10015491,387,10014037,10014037.0,0.0,10014037,10014037,20993764,4198752.8,5323614.41774643,10017037,652,0,1,0,0,64,192,0.095266384817892,0.285799154453675,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,2034.0,231.931024229188,2198,1870,10013665.0,2582.35396489327,10015491,10011839,0
21007078,2,5,22,42,16,6,11.0,7.07106781186548,18,6,8.4,5.3665631459995,3.0465922009715003,0.333221021981258,3501179.66666667,5056931.08105901,10011869,433,10013890,10013890.0,0.0,10013890,10013890,21007078,5251769.5,5512334.17383051,10014907,2305,0,1,0,0,64,160,0.095206006280359,0.238015015700898,6,18,8.75,5.1199888392735495,26.21428571428569,0,0,0,1,1,0,0,0,2,10.0,11.0,8.4,0,0,0,0,0,0,2,22,5,42,-1,260,2,0,2671.5,518.309270609739,3038,2305,10011360.5,719.1275964667191,10011869,10010852,8
26144078,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.5954605092595,0.344246218971654,3268009.75,4515928.09627595,10036788,3110,10043880,10043880.0,0.0,10043880,10043880,26144078,4357346.33333333,4783809.99350429,10040222,3110,0,1,0,0,64,224,0.076499159771479,0.267747059200175,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,320641.666666667,544211.041187455,949042,5791,8394051.0,2821331.76762092,10036788,5136297,6
27911593,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,2.7587103322981203,0.2866192553037009,3987370.42857143,4797083.4293903,10012443,456,10014399,10014399.0,0.0,10014399,10014399,27911593,5582318.6,4838646.73452008,10016756,614,0,1,0,0,64,192,0.071654813825925,0.214964441477776,6,16,9.22222222222222,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,320227.666666667,550386.7889969139,955756,614,8983636.66666667,1779904.00875618,10012443,6928381,4
20981437,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.9073318476708696,0.33362824481469,3496906.16666667,5057808.51206273,10010898,459,10008497,10008497.0,0.0,10008497,10008497,20981437,5245359.25,5515603.32619587,10012615,582,0,1,0,0,64,160,0.09532235566134,0.23830588915335,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,1149.5,802.566196646731,1717,582,10008839.0,2911.8657249262,10010898,10006780,5
179999479,64,363,468,8672,12,6,7.3125,2.5,32,16,23.8898071625344,8.01028211587898,50.77792475166,2.3722290885075297,422533.98826291104,274503.928169244,997559,20,176321883,2798760.04761905,1353163.56593474,4485634,403,179999479,497236.129834254,256480.207622888,998120,876,0,1,0,0,1280,7260,0.355556584694337,2.01667250381319,6,32,21.429906542056106,9.518242954315731,90.596948937381,0,0,0,1,1,0,0,0,5,21.480093676815,7.3125,23.8898071625344,0,0,0,0,0,0,64,468,363,8672,-1,251,64,0,0.0,0.0,0,0,0.0,0.0,0,0,10
29460527,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.32648496070691,0.305493516799615,3682565.875,4851588.91484902,10017209,419,10022330,10022330.0,0.0,10022330,10022330,29460527,4910087.83333333,5072972.81131395,10017628,1694,0,1,0,0,64,224,0.067887448177692,0.237606068621922,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,320127.666666667,548578.0965389829,953568,1694,9500048.0,892885.8476104321,10017209,8469034,1
28883338,2,10,22,124,16,6,11.0,7.07106781186548,20,6,12.4,5.641118880348308,5.054817417571339,0.415464445279836,2625758.0,4247039.88117366,10017164,438,10022964,10022964.0,0.0,10022964,10022964,28883338,3209259.77777778,4522413.2479832005,10017855,591,0,1,0,0,64,320,0.069244074213306,0.34622037106653,6,20,11.6923076923077,5.58844962675421,31.2307692307692,0,0,0,1,1,0,0,0,5,12.666666666666698,11.0,12.4,0,0,0,0,0,0,2,22,10,124,-1,260,2,0,323333.0,553336.455172619,962267,1932,9135914.66666667,1523119.58206384,10017164,7377169,1
