Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,y
41012910,2,10,22,112,16,6,11.0,7.07106781186548,18,6,11.2,5.51361950083609,3.26726389324727,0.292590796410203,3728446.36363636,4588810.90237851,10026523,389,30996405,30996405.0,0.0,30996405,30996405,41012910,4556990.0,4699833.85221659,10027343,389,0,1,0,0,64,320,0.048765132735034,0.24382566367517,6,18,10.7692307692308,5.3875449905908885,29.025641025641,0,0,0,1,1,0,0,0,5,11.666666666666698,11.0,11.2,0,0,0,0,0,0,2,22,10,112,-1,260,2,0,1323296.33333333,2287348.90275715,3964498,389,9260550.25,1507191.6551183,10026523,6999819,9
30991453,1,6,16,58,16,16,16.0,0.0,18,6,9.66666666666667,5.71547606649408,2.38775510138231,0.225868725806434,5165242.16666667,5176436.71297689,10011341,1616,0,0.0,0.0,0,0,30991453,6198290.6,5049620.5419334015,10012982,1616,0,1,0,0,32,192,0.032266960829491,0.1936017649769439,6,18,10.0,5.55492059863531,30.857142857142897,0,0,0,1,1,0,0,0,6,11.4285714285714,16.0,9.66666666666667,0,0,0,0,0,0,1,16,6,58,-1,260,1,0,464659.0,801992.351551435,1390720,1616,9865825.33333333,243114.286787785,10011341,9585165,9
21998822,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.5001874191263505,0.363655835753387,3142688.85714286,4710697.8532915,10013389,479,10003305,10003305.0,0.0,10003305,10003305,21998822,4399764.4,5136137.98735814,10014398,3800,0,1,0,0,64,192,0.090913958938347,0.27274187681504,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,531606.5,750378.1806612579,1062204,1009,10007842.5,7843.935523702371,10013389,10002296,3
25987042,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,2.9630151827206803,0.307845733269681,3712434.57142857,4661444.66217387,10022567,409,10010960,10010960.0,0.0,10010960,10010960,25987042,5197408.4,4791004.57225103,10023684,493,0,1,0,0,64,192,0.07696143331742,0.230884299952261,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,805.0,441.2346314604061,1117,493,8356108.66666667,2875378.23301289,10022567,5035916,4
22423363,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.3704416683617,0.401367091992401,2802920.375,4494084.20390028,10057888,3184,10069321,10069321.0,0.0,10069321,10069321,22423363,3737227.16666667,4910687.62856891,10061072,5441,0,1,0,0,64,224,0.089192687109423,0.312174404882978,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,8437.0,4236.98383286979,11433,5441,10034181.5,33526.0538163978,10057888,10010475,0
24302923,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.16834316596403,0.3291785107495089,3471846.14285714,4636523.79800634,10044972,506,10011303,10011303.0,0.0,10011303,10011303,24302923,4860584.6,4880096.38155675,10045844,1311,0,1,0,0,64,192,0.082294627687377,0.246883883062132,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,1698758.0,2401173.4085634,3396644,872,10027701.5,24424.175328964506,10044972,10010431,5
20991237,2,5,22,42,16,6,11.0,7.07106781186548,18,6,8.4,5.3665631459995,3.04889130640562,0.3334724866381149,3498539.5,5087891.53189039,10093609,348,10033728,10033728.0,0.0,10033728,10033728,20991237,5247809.25,5572248.88559316,10114862,2846,0,1,0,0,64,160,0.095277853325176,0.238194633312939,6,18,8.75,5.1199888392735495,26.21428571428569,0,0,0,1,1,0,0,0,2,10.0,11.0,8.4,0,0,0,0,0,0,2,22,5,42,-1,260,2,0,12049.5,13015.7145213008,21253,2846,10053042.0,57370.40158478941,10093609,10012475,8
21015618,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.9026031972983097,0.333085612804724,3502603.0,5058661.37486794,10016708,473,10018314,10018314.0,0.0,10018314,10018314,21015618,5253904.5,5513233.43629577,10017181,1491,0,1,0,0,64,160,0.095167317944207,0.237918294860518,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,1548.5,81.317279836453,1606,1491,10014855.0,2620.53773107734,10016708,10013002,4
31009160,1,6,16,58,16,16,16.0,0.0,18,6,9.66666666666667,5.71547606649408,2.3863916339559,0.225739749157991,5168193.33333333,4560416.69869869,10007481,2496,0,0.0,0.0,0,0,31009160,6201832.0,4246063.02750554,10013998,2496,0,1,0,0,32,192,0.032248535593999,0.193491213563992,6,18,10.0,5.55492059863531,30.857142857142897,0,0,0,1,1,0,0,0,6,11.4285714285714,16.0,9.66666666666667,0,0,0,0,0,0,1,16,6,58,-1,260,1,0,1383620.33333333,2386487.39489157,4139296,2496,8952766.33333334,1824609.73949536,10007481,6845889,8
25988947,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,2.9627979925466,0.30782316805679,3712706.71428571,4679118.05528434,10012088,494,10013550,10013550.0,0.0,10013550,10013550,25988947,5197789.4,4816853.30928723,10012582,1088,0,1,0,0,64,192,0.076955792014198,0.230867376042592,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,1275.0,264.457936163769,1462,1088,8399059.33333333,2792805.84094497,10012088,5174205,4
20984166,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.90695374788781,0.333584856314995,3497361.0,5057103.94698139,10011883,423,10013142,10013142.0,0.0,10013142,10013142,20984166,5246041.5,5513942.97397217,10012313,423,0,1,0,0,64,160,0.095309958947141,0.238274897367853,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,841.0,591.141269071954,1259,423,10008201.5,5206.42722987655,10011883,10004520,2
20989536,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71613741247067,0.3811422987149411,2998505.14285714,4812623.98678903,10046890,416,10049083,10049083.0,0.0,10049083,10049083,20989536,4197907.2,5334697.75393674,10047306,472,0,1,0,0,64,192,0.095285574678735,0.285856724036205,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2247.0,76.3675323681471,2301,2193,10025815.5,29803.8437202318,10046890,10004741,7
20987570,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90707452077587,0.381178002026914,2998224.28571429,4805643.43535885,10016380,570,10021659,10021659.0,0.0,10021659,10021659,20987570,4197514.0,5326318.3385998,10016950,1675,0,1,0,0,64,192,0.095294500506729,0.285883501520185,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,3549.5,2445.8823561242707,5279,1820,10014666.5,2423.2549391263,10016380,10012953,0
20995632,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.90536622093586,0.333402681091,3499272.0,5082053.39950013,10060407,1523,10031970,10031970.0,0.0,10031970,10031970,20995632,5248908.0,5558925.31336666,10061930,4281,0,1,0,0,64,160,0.095257908883143,0.238144772207857,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,2902.0,1950.2005025125,4281,1523,10045427.0,21184.919164349,10060407,10030447,5
21997892,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.50033539577338,0.3636712099504809,3142556.0,4715739.26254513,10013000,444,10012953,10012953.0,0.0,10012953,10012953,21997892,4399578.4,5143165.30235625,10014117,1391,0,1,0,0,64,192,0.09091780248762,0.27275340746286,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,616815.0,870728.46192599,1232513,1117,10012418.0,823.072293301141,10013000,10011836,2
24986584,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.08165373866232,0.320171817003877,3569512.0,4677081.2643796,10059382,473,10060727,10060727.0,0.0,10060727,10060727,24986584,4997316.8,4889045.75092658,10059855,1290,0,1,0,0,64,192,0.080042954250969,0.240128862752908,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,2135129.0,3017626.27197471,4268913,1345,10045842.0,19148.4516345317,10059382,10032302,2
170989118,20,21,130,220,16,6,6.5,2.23606797749979,32,6,10.4761904761905,6.77214181495816,2.04691388606379,0.239781340938901,4274727.95,5880440.29922544,20011044,377,170984936,8999207.15789474,6408082.15820209,21000721,1993266,170989118,8549455.9,6986511.84271972,20011044,209116,0,1,0,0,400,420,0.116966507775074,0.122814833163827,6,32,8.47619047619048,5.3658272621038,28.792102206736303,0,0,0,1,1,0,0,0,1,8.68292682926829,6.5,10.4761904761905,0,0,0,0,0,0,20,130,21,220,-1,253,20,0,2628878.15384615,2703618.15757319,7998084,380,10523838.230769198,6601066.65420818,20011044,5995555,11
24992877,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.0808778037038302,0.320091200384814,3570411.0,4632532.6939876,10020556,687,10021690,10021690.0,0.0,10021690,10021690,24992877,4998575.4,4824538.67361754,10021243,2199,0,1,0,0,64,192,0.080022800096203,0.24006840028861,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,2036003.0,2877739.33745258,4070872,1134,10016369.0,5921.31218565615,10020556,10012182,5
26999389,2,8,22,90,16,6,11.0,7.07106781186548,18,6,11.25,5.65053726901889,4.14824202132871,0.370378751904349,2999932.11111111,4528055.96924794,10042872,448,10013445,10013445.0,0.0,10013445,10013445,26999389,3857055.57142857,4847285.18818176,10047032,808,0,1,0,0,64,256,0.07407575038087,0.296303001523479,6,18,10.727272727272698,5.46060269733862,29.8181818181818,0,0,0,1,1,0,0,0,4,11.8,11.0,11.25,0,0,0,0,0,0,2,22,8,90,-1,260,2,0,2681.0,1282.14156784655,4160,1884,8892082.33333333,1964210.76763323,10042872,6624090,8
21189533,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.87877982020651,0.330351782646649,3531588.83333333,5040248.31928977,10014309,651,10015611,10015611.0,0.0,10015611,10015611,21189533,5297383.25,5466359.65829036,10014960,1581,0,1,0,0,64,160,0.094386223613328,0.235965559033321,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,1441.5,197.282791951047,1581,1302,10012641.0,2358.90822203832,10014309,10010973,5
23297040,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.20654297713358,0.38631517136941,2912130.0,4461791.77493341,10041176,486,10011123,10011123.0,0.0,10011123,10011123,23297040,3882840.0,4832620.69940321,10042312,486,0,1,0,0,64,224,0.085847815859869,0.300467355509541,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,1890.0,379.009234715989,2158,1622,10025338.5,22397.6072940839,10041176,10009501,1
20992154,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.9058475847690497,0.333457919563662,3498692.33333333,5056778.58151613,10011854,496,10007295,10007295.0,0.0,10007295,10007295,20992154,5248038.5,5512752.59064734,10013240,496,0,1,0,0,64,160,0.095273691303903,0.238184228259758,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,941.0,629.325035256027,1386,496,10008881.5,4203.74981415403,10011854,10005909,4
20986697,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.90660316866442,0.33354462591231,3497782.83333333,5072550.37640406,10037828,418,10027393,10027393.0,0.0,10027393,10027393,20986697,5246674.25,5539246.16842066,10042360,1826,0,1,0,0,64,160,0.095298464546374,0.238246161365936,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,3179.0,1913.4309498908,4532,1826,10030344.5,10583.2671940191,10037828,10022861,3
179202367,76,360,492,8640,12,6,6.47368421052632,1.62869014209191,32,16,24.0,8.0111343129735,50.95914832419599,2.4330035774583303,411959.464367816,298586.17478675,924505,22,177355270,2364736.93333333,1442767.38892842,5426619,116,179202367,499170.93871866295,303996.201721745,993599,6775,0,1,0,0,1520,7200,0.424101541024846,2.00890203643348,6,32,20.93363844393589,9.87758507737193,97.5666869607206,0,0,0,1,1,0,0,0,4,20.9816513761468,6.47368421052632,24.0,0,0,0,0,0,0,76,492,360,8640,-1,256,76,0,0.0,0.0,0,0,0.0,0.0,0,0,10
25995468,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.6160149145997296,0.346214193951038,3249433.5,4537275.9134168,10014853,450,10021738,10021738.0,0.0,10021738,10021738,25995468,4332578.0,4818349.38724414,10020953,1749,0,1,0,0,64,224,0.076936487544675,0.269277706406363,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,5038.5,4652.0555134263,8328,1749,8424290.0,2753686.34850249,10014853,5244607,7
179774220,86,363,522,8640,12,6,6.06976744186047,0.64699663922063,32,16,23.801652892562,8.00857948244864,50.96392575086679,2.49757723882768,401281.741071429,276116.020656979,1226982,1,176990835,2082245.11764706,1035433.66568359,4168074,1,179774220,496613.867403315,261522.974656299,1226982,3706,0,1,0,0,1720,7260,0.478377823027128,2.01919941580055,6,32,20.3955555555556,10.0259786287175,100.520247463499,0,0,0,1,1,0,0,0,4,20.4409799554566,6.06976744186047,23.801652892562,0,0,0,0,0,0,86,522,363,8640,-1,253,86,0,0.0,0.0,0,0,0.0,0.0,0,0,10
21000664,2,5,22,42,16,6,11.0,7.07106781186548,18,6,8.4,5.3665631459995,3.04752268785406,0.333322793984038,3500110.66666667,5057282.21274382,10012850,600,10016915,10016915.0,0.0,10016915,10016915,21000664,5250166.0,5514271.91491267,10013450,3762,0,1,0,0,64,160,0.095235083995439,0.238087709988598,6,18,8.75,5.1199888392735495,26.21428571428569,0,0,0,1,1,0,0,0,2,10.0,11.0,8.4,0,0,0,0,0,0,2,22,5,42,-1,260,2,0,3913.5,214.253354699524,4065,3762,10011097.5,2478.40926805885,10012850,10009345,8
